"","y","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"18561",1,574000,2,2.25,1100,1114,2,0,0,3,8,900,200,2009,0,98122,47.6199,-122.304,1230,1800
"986",1,535000,3,2.5,1360,1016,3,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156
"8326",1,577500,2,2.5,2330,3000,2,0,3,3,8,2330,0,1915,1994,98144,47.5953,-122.294,1760,4000
"13105",1,556000,3,1,1800,4005,1.5,0,0,4,7,1160,640,1929,0,98117,47.6876,-122.38,1240,4005
"17877",1,540000,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1925,0,98144,47.579,-122.294,1930,4280
"15826",1,7e+05,4,1.75,1950,7139,1,1,4,3,7,1150,800,1957,0,98178,47.5121,-122.248,1600,13122
"18239",1,750000,4,2.25,3140,12150,2,0,0,3,9,3140,0,1979,0,98074,47.6361,-122.047,2370,12054
"3661",1,337500,5,2,1700,7314,1,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,2000,7176
"12684",1,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,2002,98119,47.6438,-122.373,1440,5408
"8356",1,205000,2,1.75,1740,5100,1,0,0,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100
"10581",1,350000,4,2.5,2500,5831,2,0,0,3,8,2500,0,2007,0,98038,47.3454,-122.039,2500,5188
"14416",1,700180,2,1.75,1530,4387,1,0,0,3,8,1020,510,1952,0,98115,47.6726,-122.264,1870,5029
"9351",1,295000,3,2.5,1920,7229,2,0,0,3,8,1920,0,1993,0,98003,47.2659,-122.31,2310,8009
"14773",1,807500,4,2.5,3190,24170,2,0,0,3,10,3190,0,2002,0,98074,47.6209,-122.052,2110,26321
"3847",1,675000,4,2.5,3130,12463,1,0,0,4,8,1620,1510,1978,0,98006,47.569,-122.127,2740,11779
"1036",1,980000,4,3,3680,5854,1,0,3,3,10,2060,1620,1967,0,98199,47.6327,-122.395,3140,5000
"10736",1,585000,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880
"6896",1,225000,3,2.5,1020,2040,2,0,0,3,7,720,300,2004,0,98106,47.5294,-122.361,1060,1478
"3501",1,980000,4,1.75,2260,17711,1,0,1,4,9,2260,0,1968,0,98040,47.5498,-122.214,2880,16594
"16429",1,411715,3,1.75,1840,5101,1,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,5000
"15396",1,255000,3,1,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108,47.5272,-122.322,1260,6000
"14289",1,540000,4,2.5,2180,10140,1,0,0,4,7,1180,1000,1968,0,98052,47.6822,-122.111,1840,9375
"990",1,484950,3,2.25,1670,5004,2,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276
"19510",1,725000,3,2,1820,6324,1,0,0,5,7,910,910,1945,0,98115,47.6823,-122.27,1850,6440
"18157",1,552500,3,1,2020,4120,1.5,0,0,4,7,1520,500,1929,0,98118,47.5514,-122.271,1200,4635
"9875",1,311000,4,2.5,1780,5822,2,0,0,3,7,1780,0,2001,0,98058,47.4455,-122.169,1990,4092
"21430",1,288000,3,2.5,1150,887,3,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,915
"1486",1,250000,2,1,1030,8786,1,0,0,3,6,1030,0,1956,0,98146,47.4814,-122.341,1480,8121
"21325",1,305000,4,2.5,2280,3800,2,0,0,3,7,2280,0,2006,0,98038,47.3586,-122.036,2630,4045
"14672",1,860000,3,2,2090,4190,1.5,0,0,4,8,1490,600,1930,0,98122,47.6178,-122.284,2090,6270
"19993",1,619000,3,2.25,1650,946,3,0,0,3,8,1650,0,2014,0,98103,47.6536,-122.354,1570,1283
"14147",1,590000,4,2.25,2530,10611,1,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125
"12231",1,4e+05,3,1,1630,10304,1,0,0,5,7,1630,0,1953,0,98155,47.7548,-122.317,1480,8515
"7807",1,222000,3,1.75,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820
"17768",1,2050000,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,1965,98125,47.7087,-122.276,2410,6389
"20908",1,325000,2,2.25,1150,711,2,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.07,1150,748
"10226",1,457500,3,2.25,1430,2003,2,0,0,3,8,980,450,1996,0,98144,47.5908,-122.292,2210,4000
"1723",1,345000,3,1,1340,9339,1,0,0,5,7,1340,0,1960,0,98056,47.5407,-122.177,1310,9350
"10474",1,285000,4,2.25,1970,7200,2,0,0,3,8,1970,0,1979,0,98092,47.3132,-122.182,1790,7500
"16212",1,260000,4,3,1530,8306,2,0,0,3,7,1530,0,2010,0,98042,47.3528,-122.146,1930,6925
"7595",1,395000,4,2,1980,15354,1,0,0,3,7,1980,0,1977,0,98053,47.638,-121.968,1420,12300
"9191",1,525000,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,1945,0,98115,47.6942,-122.319,1570,6380
"3983",1,355000,3,1,900,37800,1,0,0,4,5,700,200,1923,0,98034,47.7146,-122.234,1750,11998
"15556",1,175000,3,1,1460,11880,1,0,0,2,7,1460,0,1961,0,98030,47.3762,-122.219,1310,9315
"10995",1,580000,4,1.75,1720,6975,1,0,0,3,8,1420,300,1975,0,98052,47.6506,-122.121,2210,7875
"2954",1,438000,4,2.5,1970,8545,2,0,0,3,8,1970,0,2004,0,98059,47.4893,-122.138,2590,7200
"14812",1,1180000,4,3,2570,4000,2,0,0,3,8,1750,820,1909,2014,98115,47.6743,-122.313,1970,4000
"21400",1,775000,4,3.5,3060,4573,2,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634
"12009",1,370000,2,1.5,1280,2096,2,0,0,3,7,1080,200,2007,0,98144,47.5872,-122.308,1340,7452
"12959",1,690500,4,2.75,3130,8920,2,0,0,3,8,3130,0,2014,0,98155,47.7397,-122.316,1450,9183
"10567",1,502000,6,2.5,2890,8122,1,0,0,3,8,1630,1260,1977,0,98008,47.5886,-122.113,2730,9915
"17933",1,637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800
"14674",1,499000,3,3.5,1690,1432,2,0,0,3,7,1360,330,2008,0,98199,47.6513,-122.4,1650,2788
"19860",1,1100000,4,2.75,3590,5625,2,0,0,3,10,3590,0,2012,0,98052,47.6959,-122.133,3590,5625
"19616",1,338000,3,2,2440,23512,1,0,0,3,6,1640,800,1933,0,98148,47.4594,-122.326,1630,19613
"4049",1,227064,3,1.5,1570,10824,2,0,0,3,7,1570,0,1908,0,98118,47.54,-122.275,1530,8125
"7120",1,346000,3,1.75,1270,8100,1,0,0,3,6,880,390,1950,0,98146,47.4828,-122.344,1650,8173
"20139",1,734000,4,2.5,2180,7204,2,0,0,3,8,2180,0,2014,0,98133,47.7221,-122.352,1500,7650
"8726",1,155000,3,1,1250,6250,1,0,0,2,7,1030,220,1949,0,98108,47.5292,-122.323,1130,6250
"3541",1,175000,6,1.5,1930,8400,1,0,0,3,7,1030,900,1971,0,98146,47.4869,-122.34,1780,9520
"6380",1,280000,2,1,2280,37500,2,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000
"19681",1,465000,3,2.5,1920,144619,1,0,0,3,8,1920,0,2014,0,98022,47.2683,-121.946,2010,48787
"683",1,609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,0,98038,47.3558,-122.004,3250,7323
"6052",1,312000,2,1,1460,6000,1,0,0,2,7,1260,200,1925,0,98115,47.7009,-122.317,1580,6380
"6777",1,425000,5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120
"2111",1,490000,2,1.5,1590,4500,1,0,0,4,7,920,670,1946,0,98116,47.5831,-122.392,1900,4450
"2721",1,320000,3,1,1330,9540,1,0,0,4,7,1330,0,1971,0,98077,47.758,-122.075,1250,10350
"10929",1,711000,4,2.5,2095,4400,1.5,0,0,5,8,1295,800,1910,0,98116,47.5838,-122.39,1980,4400
"7971",1,690000,5,3.25,3370,7313,2,0,0,4,8,2140,1230,1988,0,98029,47.5632,-122.015,2990,7806
"6177",1,354000,3,1.75,1340,6300,1,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200
"12768",1,452500,4,2.5,2460,6454,2,0,0,3,7,2460,0,2006,0,98065,47.5381,-121.89,2320,4578
"21503",1,453000,3,2.5,1510,1618,2.5,0,0,3,8,1330,180,2011,0,98199,47.6515,-122.384,1350,1397
"21508",1,377500,3,2.5,1350,886,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
"486",1,295000,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.378,2060,8250
"7708",1,5e+05,3,1.5,2040,6750,1,0,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,1970,6750
"13752",1,464000,3,2.5,1770,5146,2,0,0,3,8,1770,0,1992,0,98029,47.5704,-121.999,1870,5146
"10343",1,355000,2,1,840,6720,1,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720
"11555",1,4e+05,3,2.75,2220,5000,2,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,960,5000
"18611",1,329950,2,1,900,5220,1,0,0,4,6,900,0,1956,0,98146,47.5105,-122.387,1480,6660
"8724",1,237500,3,1.75,1480,7830,1,0,0,3,7,1480,0,1980,0,98022,47.1967,-121.998,1130,7553
"21546",1,405000,4,2.5,1980,5020,2,0,0,3,7,1980,0,2007,0,98056,47.5147,-122.19,1980,5064
"11199",1,230000,5,2,1910,7200,1,0,0,4,6,1110,800,1951,0,98178,47.4975,-122.261,1150,5948
"20413",1,565000,3,2.5,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136
"5724",1,96500,3,1,840,12091,1,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324
"8256",1,370000,3,1.75,1290,10117,1,0,0,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839
"1095",1,430000,3,1.75,1810,7300,1,0,0,4,7,1240,570,1976,0,98034,47.7299,-122.192,1460,7560
"5300",1,405000,3,2,1240,14404,1,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990
"2298",1,342000,4,2.5,2300,6448,2,0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204,1860,5872
"20440",1,290500,4,3.25,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732
"10249",1,315000,3,1.75,2380,10450,1.5,0,0,3,8,2380,0,1966,0,98023,47.3143,-122.37,2320,8500
"4327",1,289500,3,2.25,2120,3400,2,0,0,3,7,2120,0,2002,0,98092,47.3364,-122.17,2420,3400
"1685",1,7e+05,3,1.75,2000,14733,1,0,0,4,8,2000,0,1958,0,98005,47.6001,-122.178,2620,14733
"16652",1,283000,3,2.25,2130,8800,1,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075
"6476",1,760000,4,2.75,3370,12447,2,0,0,3,10,3370,0,1991,0,98077,47.7309,-122.058,3700,13129
"2480",1,405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674
"18378",1,323000,3,1.5,1720,7110,1,0,0,3,8,1720,0,1955,0,98106,47.5417,-122.355,1730,6840
"14043",1,257000,2,1,770,9497,1,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532
"4603",1,435000,4,2.5,2190,6578,2,0,0,3,7,2190,0,2004,0,98065,47.5305,-121.847,2190,5416
"7323",1,469950,5,2.5,2310,8303,1,0,0,3,7,1300,1010,1975,0,98034,47.7212,-122.211,1930,8303
"14632",1,334000,2,1.75,1680,8367,1,0,0,3,6,840,840,1914,0,98115,47.6976,-122.288,1830,6720
"2123",1,405000,2,1.5,1370,4102,2,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211
"12666",1,555000,4,2.75,2170,7140,1,0,0,3,8,1290,880,1977,0,98052,47.691,-122.113,2120,7820
"18425",1,274000,2,2,1700,7992,1,0,0,4,7,950,750,1980,0,98023,47.3031,-122.385,1700,8030
"4338",1,622000,3,2.25,1550,1919,3,0,0,3,8,1550,0,2003,0,98107,47.6729,-122.379,1550,2918
"1881",1,350000,3,2.5,1630,3425,2,0,0,3,8,1630,0,1999,0,98059,47.4913,-122.154,1420,3425
"12338",1,749950,4,2.5,2370,2971,2,0,2,3,9,2080,290,2008,0,98034,47.7064,-122.224,2970,7500
"16642",1,339000,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
"20160",1,310000,4,2.5,2310,7384,2,0,0,3,8,2310,0,2010,0,98042,47.3737,-122.165,2310,7800
"16425",1,438200,2,2,1600,5643,1,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746
"9140",1,557510,4,2,1580,4800,1.5,0,2,3,7,1580,0,1912,0,98136,47.5454,-122.383,1580,4800
"12701",1,515000,3,2.5,2600,4506,2,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.222,2600,4658
"19335",1,1550000,3,2.5,4460,26027,2,0,0,3,12,4460,0,1992,0,98033,47.6573,-122.173,3770,26027
"20837",1,402395,4,2.5,2669,5385,2,0,0,3,9,2669,0,2014,0,98092,47.3262,-122.165,2669,4645
"5055",1,1295000,4,2.5,3070,4000,2,0,0,4,8,2070,1000,1940,0,98105,47.659,-122.281,2560,4000
"12140",1,471000,3,2.5,2030,2805,2,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898
"9097",1,384000,6,3,2320,4502,1,0,0,4,7,1200,1120,1987,0,98108,47.5552,-122.3,1160,5628
"5357",1,710000,4,2.75,2940,4232,2,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000
"18462",1,905000,5,3.5,3500,10155,2,0,0,3,10,2570,930,1996,0,98006,47.5415,-122.133,2940,10753
"16060",1,530000,5,2.75,2500,7140,1,0,0,4,7,1250,1250,1968,0,98008,47.6225,-122.108,2230,8400
"19236",1,7e+05,3,2.5,2190,7982,2,0,0,3,8,2190,0,2004,0,98033,47.6869,-122.187,2090,8888
"6692",1,1998000,2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
"1239",1,659000,4,2,1980,23625,2,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640
"3122",1,1320000,4,5.25,6110,10369,2,0,0,3,11,6110,0,2005,0,98059,47.5285,-122.135,4190,10762
"14696",1,380950,2,1,1430,7819,1,0,0,3,7,1110,320,1944,0,98125,47.7307,-122.302,1380,7473
"13631",1,390500,2,1.75,1460,426450,1,0,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350
"8057",1,435000,3,2,2570,233481,1.5,0,0,4,8,2570,0,1986,0,98038,47.4199,-122.034,2280,157687
"6696",1,490000,4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000
"9328",1,218000,3,1.75,1850,7684,1,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630
"15430",1,320000,3,1.5,1490,10132,1,0,0,4,6,1490,0,1969,0,98059,47.4779,-122.145,1720,9915
"19630",1,421500,4,3,2793,5703,2,0,0,3,9,2793,0,2009,0,98030,47.3682,-122.178,2793,5704
"21520",1,420000,1,2,1070,675,2,0,0,3,8,880,190,2007,0,98118,47.5574,-122.284,1220,788
"1899",1,133000,3,1,980,9115,1,0,0,3,7,980,0,1968,0,98198,47.3737,-122.312,1470,8716
"20579",1,1180000,6,6.5,6260,10955,2,0,0,3,11,4840,1420,2007,0,98075,47.5947,-122.039,2710,12550
"21223",1,374000,2,1.5,1260,1575,2,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740
"16475",1,349950,3,1,1060,9525,1,0,0,3,7,1060,0,1966,0,98052,47.6855,-122.111,1630,9525
"16374",1,318000,3,1,1250,20040,1,0,0,3,7,1250,0,1970,0,98072,47.7514,-122.108,1640,19840
"7860",1,570000,3,2.25,2010,6000,1,0,0,3,8,1330,680,1975,0,98052,47.6912,-122.115,2080,8260
"18639",1,517000,2,1.5,1920,3408,1,0,0,4,7,960,960,1912,0,98122,47.6118,-122.299,1130,3408
"4675",1,1345000,4,3.25,3440,4920,2,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.409,2350,5166
"247",1,2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841
"13074",1,469000,4,2.5,2240,5624,1,0,0,3,7,1520,720,1961,0,98108,47.5574,-122.308,2240,7495
"4724",1,495000,3,2,2950,12196,2,0,0,4,7,2310,640,1918,0,98166,47.4702,-122.365,2320,19844
"9380",1,430000,4,1,1620,37075,1.5,0,0,3,7,1620,0,1943,0,98024,47.5654,-121.929,2190,87117
"21527",1,290000,3,2.25,1610,3764,2,0,0,3,7,1610,0,2012,0,98042,47.3589,-122.083,1610,3825
"15119",1,1600000,3,3.25,3790,19000,2,0,4,3,10,3790,0,1985,0,98177,47.724,-122.373,2740,18628
"12828",1,870000,4,1.75,2780,11000,1,0,0,3,9,1560,1220,1964,0,98004,47.595,-122.203,2350,11700
"14883",1,353000,4,1.5,1100,9600,1,0,0,4,6,1100,0,1960,0,98033,47.7,-122.175,1100,9630
"10672",1,750000,5,2.75,3330,12408,1,0,0,3,10,1740,1590,1976,0,98074,47.6318,-122.058,2780,12000
"16304",1,365000,3,1.5,1520,8519,1,0,0,3,7,1520,0,1954,0,98133,47.7712,-122.339,1570,9000
"6463",1,360000,5,1.75,1550,5225,1.5,0,0,4,7,1550,0,1941,0,98108,47.554,-122.306,1220,5225
"21454",1,375000,2,2.5,750,1430,2,0,0,3,8,750,0,2006,0,98122,47.6093,-122.31,1320,2790
"11142",1,392500,4,2.75,2400,19923,1,0,0,5,7,1320,1080,1953,0,98042,47.3616,-122.144,2470,10736
"17523",1,605000,2,1,1550,3200,1.5,0,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937
"3240",1,230000,2,1,930,7550,1,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176
"19197",1,1185000,3,2.25,2760,40946,2,0,0,5,10,2760,0,1978,0,98005,47.6501,-122.164,3030,42253
"3124",1,527000,4,2.5,2900,6736,2,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,2900,6736
"18762",1,529941,3,2,1660,10000,1,0,0,4,7,1010,650,1961,0,98005,47.5852,-122.174,2020,9720
"9180",1,272000,4,2.25,1800,5555,2,0,0,3,7,1800,0,2003,0,98038,47.3498,-122.052,1810,5669
"8435",1,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120
"7769",1,269950,3,1,990,9950,1,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260
"4368",1,8e+05,4,1.75,2150,9148,1,0,0,4,7,2150,0,1955,0,98004,47.5828,-122.197,2370,9148
"9024",1,806000,4,2.5,2500,206474,1,0,0,3,10,2500,0,1997,0,98053,47.6778,-121.994,3680,208652
"6279",1,241000,3,1,1150,10000,1,0,0,3,6,1000,150,1951,0,98178,47.5075,-122.262,1340,10000
"8339",1,5e+05,3,1.75,2420,65501,2,0,1,3,8,2420,0,1984,0,98074,47.6525,-122.087,2970,19036
"9134",1,1400000,5,3.25,4300,9270,2,0,3,3,10,2910,1390,1957,2009,98116,47.5717,-122.409,2780,6610
"3841",1,173000,2,1,820,10450,1,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200
"7653",1,2538000,4,3.5,4350,6000,2,0,0,5,10,2970,1380,1908,0,98112,47.6277,-122.286,4190,7200
"14260",1,347000,3,1.75,1330,7848,1,0,0,3,8,1330,0,1978,0,98058,47.4463,-122.127,2110,8497
"12995",1,749000,4,1.5,2130,5000,2,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000
"10255",1,235000,2,1,830,9000,1,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680
"6754",1,385000,4,1.75,1660,10757,1,0,0,3,7,1000,660,1980,0,98056,47.5071,-122.194,1880,8319
"8474",1,236000,4,2.5,1630,3060,2,0,0,3,7,1630,0,2003,0,98146,47.5072,-122.336,1270,4590
"7022",1,466750,4,2,1730,9139,2,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311
"11454",1,354000,5,1.75,1830,7986,1,0,0,4,7,1060,770,1962,0,98106,47.5208,-122.35,1410,7260
"15168",1,230000,3,2.5,1340,3011,2,0,0,3,7,1340,0,1995,0,98038,47.3839,-122.038,1060,3232
"12538",1,230000,3,1,880,7500,1,0,0,3,7,880,0,1978,0,98198,47.3837,-122.307,880,7500
"20028",1,572115,4,3.25,3230,4838,2,0,0,3,9,3230,0,2014,0,98038,47.3559,-122.023,2980,5094
"10273",1,125000,3,1,920,7314,1,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420
"15175",1,612125,2,1.5,1670,6000,1,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000
"11178",1,285000,3,1.75,1020,5000,1,0,0,5,6,1020,0,1954,0,98118,47.5332,-122.29,1360,5000
"17723",1,241000,3,2,1520,7131,1,0,0,3,8,1520,0,1993,0,98023,47.3061,-122.361,1890,7379
"1994",1,322000,3,1,1230,9660,1,0,0,3,7,1230,0,1968,0,98053,47.6829,-122.06,1380,10125
"20693",1,502000,3,2.5,1600,3073,3,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921
"819",1,682000,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,98059,47.539,-122.188,2870,5030
"123",1,395000,2,1,770,6000,1,0,0,3,6,770,0,1953,0,98117,47.6999,-122.364,1710,6000
"16481",1,380500,3,1,1410,7854,1,0,0,4,7,1410,0,1971,0,98034,47.7303,-122.192,1460,7500
"16385",1,250000,2,1,890,6380,1,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380
"13292",1,605000,3,3,1760,2114,2,0,0,3,7,1400,360,2008,0,98107,47.6666,-122.37,1300,1500
"13399",1,461000,3,2.5,1690,3026,2,0,0,3,7,1690,0,2002,0,98053,47.6885,-122.043,1650,3161
"19614",1,1200000,4,3.25,3850,19842,2,0,3,3,11,3180,670,1989,0,98074,47.6239,-122.065,4320,19500
"14565",1,322000,4,2.5,2280,7200,2,0,0,3,8,2280,0,1994,0,98030,47.3829,-122.207,2250,7200
"14048",1,169000,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074
"10500",1,1350000,4,3.25,3030,5164,1.5,0,0,5,9,2700,330,1925,0,98112,47.6394,-122.299,1890,4415
"4164",1,240000,3,1,1230,2353,1.5,0,0,4,6,1230,0,1925,0,98106,47.5177,-122.354,1280,1572
"12012",1,395000,4,1.75,1950,10219,1,0,0,3,7,1950,0,1962,0,98133,47.7492,-122.336,1500,9099
"14464",1,930000,5,2,3530,9385,1.5,0,0,3,9,3530,0,1925,0,98144,47.5774,-122.285,4100,9203
"1403",1,280000,2,1,910,4662,1,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050
"13798",1,535000,4,2.25,2620,33578,2,0,0,3,7,2620,0,1977,0,98075,47.5921,-122.013,2520,35160
"15442",1,760000,4,2.5,2420,10285,1,0,4,3,8,1700,720,1958,0,98146,47.4871,-122.36,2540,9900
"767",1,824000,4,2.25,2490,9864,1,0,0,4,8,1290,1200,1961,0,98004,47.6051,-122.195,2360,9864
"20864",1,555000,2,2.75,1950,1610,3,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,910,1745
"16854",1,546800,4,2.25,2170,10000,1,0,0,3,8,1420,750,1975,0,98008,47.6219,-122.109,2390,11000
"11612",1,550000,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022,2000,7151
"15117",1,430000,4,1.5,1810,7200,1,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200
"18422",1,240000,2,1,870,6552,1,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678
"16982",1,229950,3,0.75,1030,12700,1,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955
"10036",1,689000,4,2.5,2110,6069,2,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000
"8900",1,653000,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650
"15075",1,759000,4,1.75,2100,4750,1,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125
"13741",1,750000,4,2.5,3210,8938,2,0,0,3,10,3210,0,2005,0,98075,47.582,-121.971,3740,8108
"9069",1,255000,2,1,1200,9000,1,0,2,5,6,1200,0,1917,0,98198,47.4039,-122.323,1660,9000
"15347",1,450000,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,0,98029,47.5478,-122,1400,1138
"14963",1,367300,4,2.75,2190,14937,2,0,0,3,8,2190,0,1993,0,98001,47.3535,-122.273,1920,11360
"3208",1,637250,4,2.5,2120,3220,2,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547
"19267",1,302000,2,1,890,5000,1,0,0,4,6,890,0,1947,0,98118,47.5526,-122.287,1160,5000
"6041",1,282510,4,1,1450,32234,1.5,0,0,4,6,1450,0,1932,0,98030,47.3818,-122.21,1530,10125
"21185",1,468500,3,2.5,1350,1186,2,0,0,3,8,1120,230,2007,0,98117,47.6786,-122.375,1500,1605
"20316",1,415000,4,2.5,2891,6499,2,0,0,3,9,2891,0,2014,0,98001,47.3359,-122.257,2550,8383
"10916",1,332000,5,1.5,2420,43560,1,0,2,3,8,1500,920,1962,0,98022,47.208,-121.963,1620,17331
"6337",1,4e+05,3,1.75,1530,10731,1,0,0,3,7,1530,0,1986,0,98028,47.7655,-122.244,2100,12593
"12273",1,432500,4,1.75,1500,1856,1,0,0,5,7,750,750,1901,0,98144,47.5917,-122.296,1220,1739
"5513",1,485000,3,2.5,2540,51836,1,0,0,4,8,1820,720,1976,0,98042,47.389,-122.088,1650,51836
"1454",1,235867,4,2,1330,5926,1,0,0,4,5,1330,0,1942,0,98056,47.496,-122.19,1150,5485
"16873",1,277000,3,2.25,2160,9612,2,0,0,3,7,2160,0,1994,0,98022,47.1927,-122.011,1970,9247
"212",1,625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327
"749",1,517500,3,1.5,1430,5200,1,0,3,4,7,1250,180,1940,0,98117,47.6988,-122.387,2210,6240
"14277",1,428000,3,2.25,2600,15000,2,0,0,3,9,2600,0,1978,0,98038,47.3719,-122.056,2380,15000
"15299",1,330490,3,2.75,1440,7350,1,0,0,4,7,1040,400,1980,0,98058,47.4431,-122.138,1510,7350
"3665",1,1288000,4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,98006,47.5471,-122.133,3880,15508
"15420",1,248000,4,2.5,1770,5855,2,0,0,3,7,1770,0,2003,0,98038,47.3483,-122.053,1790,5679
"17905",1,950000,4,2.5,2790,15653,2,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653
"6544",1,557500,4,2.5,2390,38258,2,0,0,3,8,2390,0,2001,0,98072,47.7433,-122.094,1960,17113
"9118",1,860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282,2780,21132
