"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"2320",62005,960.799,350.490565686559,226.18356318869,1.54958459733065,0.763900332097945,62953,280.97547574709,0.798714431090673,0.984941146569663,0.844056446379773,0.801663449048054,0.0056526177838329,0.00144011679331576,0.642664285539622,0.995862678126708,"BARBUNYA"
"2321",62033,990.706,348.372129403571,227.465205945025,1.53154029846555,0.757411843667136,63197,281.038909545558,0.710865878254492,0.981581404180578,0.794224102094503,0.806720417120363,0.00561591619627571,0.00146721100335664,0.650797831398853,0.996723104941332,"BARBUNYA"
"2322",62075,991.584,336.610627095769,237.772589362407,1.41568306085406,0.707840006648698,63581,281.13403340655,0.715966367169929,0.97631367861468,0.793355014910541,0.835190605335716,0.00542264401281947,0.00162754595284169,0.69754334724104,0.987500300900584,"BARBUNYA"
"2328",62218,969.459,346.414478115297,229.754687925978,1.50775804072779,0.748409975156975,63385,281.45766643375,0.794427845450599,0.981588703952039,0.831892132504971,0.812488173026281,0.00556775335297337,0.00149667650959743,0.660137031307584,0.995326916936181,"BARBUNYA"
"2351",62792,983.751,373.521975136798,215.381471899287,1.73423448100242,0.81701014446227,63919,282.752997319233,0.711008447131825,0.982368309892207,0.815349494769956,0.756991599264482,0.0059485599301949,0.0012049134265074,0.573036281356999,0.993779277994714,"BARBUNYA"
"2355",62838,982.208,350.097680149106,229.616500661858,1.52470610404726,0.754878983339876,63926,282.856547585641,0.707635135135135,0.982980320996152,0.81851243886863,0.807936080768011,0.00557143257501999,0.00146438292030449,0.652760710606774,0.995268239944373,"BARBUNYA"
"2364",63048,967.121,358.548766422167,224.368139845136,1.59803779034602,0.78000969507995,63896,283.328796306451,0.75175275432823,0.98672843370477,0.847070488198378,0.790209931925553,0.0056869173712436,0.00136781265187108,0.624431736513787,0.997865512440419,"BARBUNYA"
"2367",63127,989.856,351.100203482599,229.14625072668,1.53221011633039,0.757657814720304,64252,283.506248150718,0.71852804589328,0.982490817406462,0.80961952831782,0.80747958941234,0.00556180720583267,0.00145855196685162,0.652023287317521,0.999036676910904,"BARBUNYA"
"2370",63223,1029.742,345.592933526084,234.523667030235,1.47359512966139,0.734496524058528,64555,283.721736454561,0.733785979572888,0.979366431724886,0.74925234434383,0.820970884907131,0.00546625331803433,0.00153172407549865,0.673993193865198,0.993193087904681,"BARBUNYA"
"2371",63253,1006.449,352.108629079736,230.076233211089,1.53039983385283,0.756992113584865,64388,283.789042993441,0.783920781280984,0.982372491768652,0.784706855798932,0.805970145449564,0.00556667081529312,0.00144894240622065,0.649587875355991,0.99412917651762,"BARBUNYA"
"2373",63317,979.067,371.675808318356,217.43554448883,1.7093608553842,0.811023206407909,64040,283.932576950931,0.71918446160836,0.98871018113679,0.830052129702912,0.763925363438588,0.00587007925704559,0.00123318276311894,0.583581960904779,0.99755215987898,"BARBUNYA"
"2383",63685,1062.512,369.648779455764,221.383102035249,1.66972445528796,0.800822913164419,65204,284.756493176993,0.809232763221429,0.97670388319735,0.708890783232364,0.770343388110848,0.00580433036752397,0.00126086713127565,0.593428935606101,0.99086280625701,"BARBUNYA"
"2397",63975,1027.084,339.185714468875,241.047507089327,1.40713222287414,0.703530294387827,65434,285.404099260035,0.794779735135538,0.977702723354831,0.762093453503415,0.841439032026879,0.00530184782288198,0.0016394479626104,0.70801964461833,0.99627725637035,"BARBUNYA"
"2398",63988,992.483,351.389974624531,233.008679189093,1.50805530440936,0.748525811622142,65106,285.433095468121,0.790287520995949,0.98282800356342,0.816323402312211,0.812297208459387,0.00549149800938505,0.00147479085591401,0.659826754870913,0.995055237674295,"BARBUNYA"
"2406",64184,971.191,345.948488189706,236.650530094188,1.46185384859276,0.729423013741156,65308,285.869912616354,0.743601923188322,0.982789244809212,0.855120552978312,0.82633664367856,0.00538994902451867,0.00155021690319516,0.682832248685948,0.998200950684803,"BARBUNYA"
"2410",64244,963.98,342.931657420041,239.140808144411,1.43401563322038,0.716738085441013,65055,286.003498775742,0.751268798091541,0.987533625393897,0.868773150098622,0.833995615707853,0.00533795618921676,0.00159297822035087,0.695548687019921,0.997427690852476,"BARBUNYA"
"2414",64317,981.442,365.867982763892,224.879026226809,1.62695467382042,0.788803643572678,65275,286.1659445125,0.821207865168539,0.9853236307928,0.839085786234498,0.782156291323184,0.00568851132303889,0.00131326557865129,0.611768464056437,0.995319561892561,"BARBUNYA"
"2415",64332,987.745,341.300361845975,240.480029662419,1.41924617326888,0.709605304124804,65485,286.199312354,0.782970644077698,0.98239291440788,0.82860440434015,0.838555549153383,0.00530529692603953,0.00161814265827411,0.703175409015931,0.99797900838264,"BARBUNYA"
"2426",64530,1004.942,371.617998034129,221.637957892089,1.67668932509775,0.802677421429435,65642,286.639403819084,0.697923426346528,0.98305962645867,0.802951908296267,0.77132809857277,0.00575884081875297,0.00125739418324322,0.594947035647884,0.997541343669358,"BARBUNYA"
"2428",64576,1039.574,359.018751658472,230.27793496282,1.55906709740313,0.767198945154012,65886,286.741550600568,0.701531776208582,0.980117172085117,0.750879393249852,0.798681264630266,0.00555963131284799,0.00139546755253606,0.637891762471402,0.994516058573658,"BARBUNYA"
"2444",64913,1040.559,343.670355760377,241.096308792874,1.42544843378595,0.712636358803573,66203,287.488779898266,0.715326295373901,0.980514478195852,0.753369658198237,0.836524812453468,0.00529432248949173,0.00159920987696176,0.69977376185031,0.99749141283403,"BARBUNYA"
"2453",65243,980.668,328.505123932325,253.242684536692,1.29719492009543,0.636963248666565,66224,288.218610809844,0.757494485080692,0.985186639284851,0.852510581557406,0.877364125587335,0.00503510145045944,0.00184037988841739,0.769767808867629,0.998538891316077,"BARBUNYA"
"2462",65459,1000.764,348.153057852224,241.19683757544,1.4434395631051,0.721139716687894,66423,288.695319253394,0.713488473486294,0.985486954819867,0.821326587614418,0.829219542216206,0.00531864308730999,0.00155116759884504,0.687605049193254,0.99251633179637,"BARBUNYA"
"2466",65503,1028.839,333.483925534322,253.412474552963,1.31597280726851,0.65004686327446,67100,288.792330055331,0.768093339587242,0.976199701937407,0.777635749342147,0.865985758061999,0.00509112446047238,0.00176618615364813,0.749931333166214,0.986889241765359,"BARBUNYA"
"2469",65553,977.31,338.746541571105,247.102547140464,1.37087434140672,0.684021912544622,66402,288.902530061653,0.755358130530973,0.987214240534924,0.862457594203842,0.852857504379894,0.0051675215714171,0.00168642861183901,0.7273659227771,0.997127280348746,"BARBUNYA"
"2472",65617,977.81,351.898588561292,238.93795808661,1.47276134515947,0.734141381052167,66608,289.04352476208,0.715491391248405,0.985121907278405,0.862416954288881,0.821383018169554,0.00536291797188674,0.00150578787537184,0.674670062537326,0.993627988841295,"BARBUNYA"
"2484",65909,1076.99,386.919999446503,217.434281267939,1.77948020519226,0.827163146941985,67278,289.685942278789,0.666413888636111,0.979651594874996,0.714054309772603,0.748697257038123,0.0058705184336965,0.00113783997357705,0.56054758269641,0.997483327476633,"BARBUNYA"
"2505",66354,1007.809,342.848693410573,247.084099822619,1.38757894035554,0.693268161305448,67573,290.662238261796,0.769553720541844,0.981960250395868,0.820957184080257,0.847785754614845,0.00516696345978498,0.0016464919522201,0.718740685727862,0.997309439092683,"BARBUNYA"
"2507",66370,1004.139,339.287072437722,249.883084602837,1.35778327283331,0.676443461562449,67637,290.69727997364,0.720535869376411,0.981267649363514,0.827168545961666,0.856788553377608,0.00511205473011485,0.0016992993074078,0.734086625198894,0.996730540505711,"BARBUNYA"
"2508",66371,1046.92,371.427424314922,228.271012790798,1.62713355398883,0.788856291443529,68131,290.699469940379,0.715166208717203,0.974167412778324,0.760958954925223,0.782654836208067,0.00559623064764613,0.00129525853008405,0.612548592639877,0.996698368532981,"BARBUNYA"
"2509",66372,1060.47,369.242764603627,230.372764083766,1.60280563577979,0.781499420615874,67927,290.701659890621,0.744239243785111,0.977107777466987,0.741648280739776,0.787291418432211,0.00556323094985276,0.0013184052465398,0.619827777537003,0.993463455049169,"BARBUNYA"
"2510",66391,1029.266,365.019816438052,231.916670215158,1.57392660087526,0.772221307701908,67367,290.743265811114,0.686424731182796,0.985512194397851,0.78752404093267,0.796513648623942,0.00549803160726683,0.00136508559268088,0.634433992444224,0.998552537207459,"BARBUNYA"
"2512",66437,1103.644,383.681468806148,221.503838425196,1.73216623031894,0.816523783158501,68544,290.843971286272,0.668380281690141,0.969260620915033,0.685428035876225,0.758034971538381,0.0057751173112294,0.00117624432594422,0.574617018075194,0.995332194076419,"BARBUNYA"
"2523",66642,1029.494,346.979721471152,246.021256115458,1.41036480729256,0.705171871990099,67731,291.292344115393,0.735270753343042,0.983921690215706,0.79015127746303,0.839508265440841,0.00520662227230804,0.00159527566392895,0.70477412774349,0.99398862685973,"BARBUNYA"
"2529",66884,1022.644,352.640524820478,242.600975457976,1.45358246872162,0.725752906430049,68186,291.820756133053,0.771548541897379,0.980905171149503,0.803679985484128,0.82753040445823,0.00527241978381195,0.00152519572976512,0.684806570302801,0.995422825057533,"BARBUNYA"
"2531",66910,996.008,355.780377918921,239.92746817722,1.48286638717051,0.73839396926479,67749,291.87747076167,0.779037816691505,0.987616053373482,0.847569344534215,0.820386645460775,0.00531729753278913,0.00148574765537749,0.673034248050384,0.998019863848492,"BARBUNYA"
"2533",66943,1039.622,339.825894472456,251.661741604981,1.35032799306404,0.671989343856275,68327,291.949438847219,0.798518500846912,0.979744464121065,0.778330613431545,0.859114751394798,0.00507634695894202,0.00170583006664767,0.738078156064146,0.996647595202507,"BARBUNYA"
"2536",66991,1056.519,357.154481730027,239.733033655609,1.48980086842392,0.741248554306093,68096,292.054088040817,0.813352921179156,0.983772908834586,0.754174252437755,0.817724830516282,0.00533138006194903,0.00147044284368194,0.668673898442882,0.996190954592614,"BARBUNYA"
"2540",67083,1023.333,370.046724819775,231.379216474285,1.5993084014134,0.780408281798109,67999,292.254560921586,0.789592627031862,0.986529213664907,0.804986100852143,0.789777455979171,0.00551625187931032,0.00132386220027045,0.623748429972931,0.997566104424128,"BARBUNYA"
"2541",67085,1019.709,369.738210901231,232.520652223694,1.59013062867865,0.777503063166867,68180,292.25891750049,0.770233188284327,0.983939571721913,0.810742207818218,0.790448238466113,0.00551148857272462,0.00132721847313575,0.62480841769418,0.993527002031758,"BARBUNYA"
"2542",67087,1084.612,359.914320835844,238.571169688731,1.50862453877152,0.748747387463489,68230,292.263274014454,0.790104700326232,0.983247838194343,0.716637327175394,0.812035690426875,0.00536488918621855,0.00143893438056784,0.659401962527052,0.994789981582408,"BARBUNYA"
"2545",67163,983.06,369.424951508562,232.344347500882,1.58998897749023,0.777457743115135,67907,292.428773452695,0.758389792231256,0.989043839368548,0.873333058805998,0.791578295560573,0.00550042361878657,0.00133214473222079,0.626596198002582,0.996281048161392,"BARBUNYA"
"2564",67546,985.555,356.668696239825,241.483399841404,1.47699053630216,0.735934804235291,68376,293.261382198,0.801713905901344,0.987861237861238,0.873871887978968,0.822223495612887,0.0052803822023484,0.00148869130874058,0.676051476737876,0.998521633194944,"BARBUNYA"
"2565",67548,1071.834,369.828363143268,232.834613734292,1.58837364089392,0.776939885005323,68736,293.265723820174,0.719713597715601,0.982716480446927,0.738868752299792,0.79297791366685,0.00547504534765304,0.00133540146620191,0.628813971563429,0.998791537457173,"BARBUNYA"
"2574",67724,969.983,359.9504776723,240.513029449297,1.49659450257842,0.743996363973273,68288,293.647535197631,0.799310735530167,0.991740862230553,0.904532590828246,0.815799820843602,0.00531496186982901,0.00145215956023119,0.665529347688454,0.996027563055141,"BARBUNYA"
"2579",67801,1015.657,355.091822691325,243.88040443827,1.4560080114235,0.726837559177317,68991,293.814421655215,0.781567723342939,0.982751373367541,0.82594633659315,0.827432238310435,0.0052372652717707,0.00151430754363868,0.684644108995416,0.996847307671231,"BARBUNYA"
"2584",67856,1036.144,372.724472472114,232.567680866122,1.6026494785691,0.78145088419381,69052,293.933568255736,0.810201547425733,0.982679719631582,0.794251211960869,0.788608181014266,0.00549287421115471,0.00131046229215896,0.62190286316263,0.996692299368216,"BARBUNYA"
"2585",67906,1076.897,376.549012100721,230.222014108162,1.63559081680092,0.791321810964132,69325,294.041841452515,0.755703443210399,0.979531193653083,0.735816765432717,0.780885972352155,0.00554515082762526,0.00127187260029151,0.60978290181637,0.997355314453073,"BARBUNYA"
"2588",67960,1003.526,352.42525640601,246.556513553828,1.42938935713442,0.714535245789863,68906,294.158731742238,0.717308930475075,0.98627115200418,0.84801976839014,0.83466983820068,0.00518577481468526,0.00155257395716249,0.696673738801949,0.995818027638549,"BARBUNYA"
"2594",68050,1030.992,382.713734766593,227.230696162043,1.68425191327879,0.804660340208973,69160,294.353445740368,0.724059414368403,0.98395026026605,0.804502508868189,0.769121719448837,0.00562400785843634,0.00121396449308134,0.591548219327936,0.996316220199738,"BARBUNYA"
"2598",68109,1054.03,382.49855130733,227.491870315453,1.68137239707483,0.803909057428054,69487,294.481021718492,0.750760582010582,0.980168952465929,0.770386074432895,0.769887939998714,0.00561597661553289,0.00121706877399211,0.592727440155463,0.996595556866221,"BARBUNYA"
"2609",68187,1052.896,377.09629404191,231.800683339584,1.62681269359966,0.788761841199509,69510,294.649596702348,0.757330401172864,0.980966767371601,0.772930590454204,0.781364339448006,0.00553032534122208,0.00127158322601312,0.61053023096102,0.993218329553719,"BARBUNYA"
"2617",68384,1005.668,363.01029588958,240.873847161933,1.50705566489141,0.748135932540414,69167,295.074927818629,0.74385415306966,0.988679572628566,0.84967942513744,0.812855533740523,0.00530840980184809,0.00142954447634857,0.660734118732591,0.995763096622987,"BARBUNYA"
"2618",68384,985.315,364.76295572783,239.063811376029,1.52579745812755,0.755286313600242,69193,295.074927818629,0.748249299719888,0.988308065844811,0.885144501371896,0.80894982120608,0.00533403947893996,0.00140903675487667,0.654399813229349,0.998481571624488,"BARBUNYA"
"2624",68478,1070.054,361.963667981511,243.278049290491,1.48785995710324,0.740454703066638,69587,295.2776617768,0.686806077929893,0.984063115237041,0.751535572790478,0.815766022660272,0.00528583878006821,0.00144396320302023,0.66547420372696,0.990132420210507,"BARBUNYA"
"2627",68513,1015.202,359.0803257753,243.544441887096,1.47439343305467,0.73483582932254,69406,295.353112271464,0.816710176542813,0.9871336772037,0.835368162048774,0.822526579905929,0.00524105389889948,0.00147978340609666,0.676549974651745,0.997500839759837,"BARBUNYA"
"2643",68823,1054.403,368.629335436055,239.064282866035,1.54196741987854,0.761195798162647,70191,296.020548589634,0.70515368852459,0.980510321836133,0.777911510819804,0.803030361757479,0.00535619393859691,0.00137392782713062,0.644857761904347,0.994349659312299,"BARBUNYA"
